## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\social_stim\soc_002-[b3d6a544-86ff-41a2-94fd-602cf00fc08c]\soc_002-eye_data.idf
## Date:	14.03.2016 13:02:50
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4878                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	soc_002                                                                                                                                                                                                                                                         
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
1373890953	SMP	1	0	0	623.24	435.22	Face_med_2_low1.avi
1373924282	SMP	1	0	0	601.7	436.74	Face_med_2_low1.avi
1373957668	SMP	1	0	0	598.8	401.53	Face_med_2_low1.avi
1373990977	SMP	1	0	0	0	0	Face_med_2_low1.avi
1374024344	SMP	1	0	0	591.67	401.45	Face_med_2_low1.avi
1374057602	SMP	1	0	0	594.7	382.45	Face_med_2_low1.avi
1374090935	SMP	1	0	0	593.48	412.96	Face_med_2_low1.avi
1374124267	SMP	1	0	0	602.25	409.54	Face_med_2_low1.avi
1374157601	SMP	1	0	0	622.56	373.86	Face_med_2_low1.avi
1374190928	SMP	1	0	0	618.54	362.11	Face_med_2_low1.avi
1374225065	SMP	1	0	0	625.16	383.82	Face_med_2_low1.avi
1374257570	SMP	1	0	0	611.52	386.34	Face_med_2_low1.avi
1374290900	SMP	1	0	0	601.23	396.08	Face_med_2_low1.avi
1374324255	SMP	1	0	0	619.11	391.31	Face_med_2_low1.avi
1374357570	SMP	1	0	0	608.21	400.17	Face_med_2_low1.avi
1374390917	SMP	1	0	0	611.95	415.85	Face_med_2_low1.avi
1374424299	SMP	1	0	0	617.29	386.63	Face_med_2_low1.avi
1374457565	SMP	1	0	0	609.46	340.38	Face_med_2_low1.avi
1374490912	SMP	1	0	0	592	356.84	Face_med_2_low1.avi
1374524228	SMP	1	0	0	600.27	346.72	Face_med_2_low1.avi
1374557562	SMP	1	0	0	609.88	367.51	Face_med_2_low1.avi
1374590862	SMP	1	0	0	596.76	362.96	Face_med_2_low1.avi
1374624614	SMP	1	577.17	405.64	0	0	Face_med_2_low1.avi
1374657528	SMP	1	0	0	560.8	400.32	Face_med_2_low1.avi
1374690867	SMP	1	578.34	387.92	0	0	Face_med_2_low1.avi
1374724192	SMP	1	0	0	0	0	Face_med_2_low1.avi
1374757530	SMP	1	559.37	378.71	0	0	Face_med_2_low1.avi
1374790864	SMP	1	0	0	0	0	Face_med_2_low1.avi
1374824262	SMP	1	0	0	460.89	319.78	Face_med_2_low1.avi
1374857518	SMP	1	0	0	552.21	333.26	Face_med_2_low1.avi
1374890856	SMP	1	0	0	0	0	Face_med_2_low1.avi
1374924184	SMP	1	0	0	605.23	442.29	Face_med_2_low1.avi
1374957528	SMP	1	559.86	355.53	0	0	Face_med_2_low1.avi
1374990923	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375024724	SMP	1	540.71	393.77	0	0	Face_med_2_low1.avi
1375057481	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375090825	SMP	1	528.83	400.96	0	0	Face_med_2_low1.avi
1375124154	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375157503	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375190836	SMP	1	0	0	621.48	438.49	Face_med_2_low1.avi
1375224209	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375257487	SMP	1	0	0	633.2	460.69	Face_med_2_low1.avi
1375290837	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375324148	SMP	1	591.7	527.08	0	0	Face_med_2_low1.avi
1375357545	SMP	1	0	0	1170.42	439.47	Face_med_2_low1.avi
1375390895	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375424732	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375457441	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375490779	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375524104	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375557444	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375590773	SMP	1	0	0	0	0	Face_med_2_low1.avi
1375624169	SMP	1	571.86	254.96	0	0	Face_med_2_low1.avi
1375657430	SMP	1	578.71	401.54	0	0	Face_med_2_low1.avi
1375690772	SMP	1	570.31	409.87	0	0	Face_med_2_low1.avi
1375724102	SMP	1	553.83	392.91	0	0	Face_med_2_low1.avi
1375757434	SMP	1	549.68	377.24	0	0	Face_med_2_low1.avi
1375790820	SMP	1	557.18	403.21	0	0	Face_med_2_low1.avi
1375825206	SMP	1	574.41	383.68	0	0	Face_med_2_low1.avi
1375857399	SMP	1	559.47	298.84	0	0	Face_med_2_low1.avi
1375890733	SMP	1	560.09	304.82	0	0	Face_med_2_low1.avi
1375924068	SMP	1	568.06	371.7	0	0	Face_med_2_low1.avi
1375957397	SMP	1	561.81	375.71	0	0	Face_med_2_low1.avi
1375990789	SMP	1	559.98	375.57	0	0	Face_med_2_low1.avi
1376024136	SMP	1	556.38	371.37	0	0	Face_med_2_low1.avi
1376057399	SMP	1	553.63	315.36	0	0	Face_med_2_low1.avi
1376090728	SMP	1	540.35	357.16	0	0	Face_med_2_low1.avi
1376124055	SMP	1	541.16	354.95	0	0	Face_med_2_low1.avi
1376157399	SMP	1	537.9	368.26	0	0	Face_med_2_low1.avi
1376190728	SMP	1	521.7	372.72	0	0	Face_med_2_low1.avi
1376225116	SMP	1	518.84	366.51	0	0	Face_med_2_low1.avi
1376257361	SMP	1	0	0	550.19	377.72	Face_med_2_low1.avi
1376290696	SMP	1	521.11	372.02	0	0	Face_med_2_low1.avi
1376324032	SMP	1	0	0	538.46	433.24	Face_med_2_low1.avi
1376357373	SMP	1	0	0	537.47	397.88	Face_med_2_low1.avi
1376390712	SMP	1	0	0	530.44	410.9	Face_med_2_low1.avi
1376424143	SMP	1	507.23	386.01	0	0	Face_med_2_low1.avi
1376457360	SMP	1	0	0	509.11	387.13	Face_med_2_low1.avi
1376490701	SMP	1	0	0	515.99	373.05	Face_med_2_low1.avi
1376524021	SMP	1	0	0	517.19	416.95	Face_med_2_low1.avi
1376557363	SMP	1	0	0	0	0	Face_med_2_low1.avi
1376590717	SMP	1	0	0	463.53	507.8	Face_med_2_low1.avi
1376625980	SMP	1	0	0	395.54	541.63	Face_med_2_low1.avi
1376657313	SMP	1	0	0	431.58	506.61	Face_med_2_low1.avi
1376690721	SMP	1	0	0	435.38	537.88	Face_med_2_low1.avi
1376723981	SMP	1	0	0	418.73	525.9	Face_med_2_low1.avi
1376757314	SMP	1	0	0	422.77	532.64	Face_med_2_low1.avi
1376790676	SMP	1	0	0	418.41	496.84	Face_med_2_low1.avi
1376824006	SMP	1	0	0	414.29	524.16	Face_med_2_low1.avi
1376857315	SMP	1	0	0	405.07	520.06	Face_med_2_low1.avi
1376890643	SMP	1	464.58	525.66	0	0	Face_med_2_low1.avi
1376923984	SMP	1	0	0	406.13	533.83	Face_med_2_low1.avi
1376957307	SMP	1	0	0	410.07	471.07	Face_med_2_low1.avi
1376990701	SMP	1	0	0	413.81	502.6	Face_med_2_low1.avi
1377024732	SMP	1	0	0	414.6	519.08	Face_med_2_low1.avi
1377057276	SMP	1	0	0	435.4	512.34	Face_med_2_low1.avi
1377090614	SMP	1	0	0	0	0	Face_med_2_low1.avi
1377123943	SMP	1	0	0	441.74	487.37	Face_med_2_low1.avi
1377157275	SMP	1	0	0	453	475.17	Face_med_2_low1.avi
1377190670	SMP	1	453.29	441.1	0	0	Face_med_2_low1.avi
1377224003	SMP	1	460.06	462.35	0	0	Face_med_2_low1.avi
1377257269	SMP	1	436.58	478.7	0	0	Face_med_2_low1.avi
1377290609	SMP	1	438.3	418.37	0	0	Face_med_2_low1.avi
1377324028	SMP	1	434.82	455.08	0	0	Face_med_2_low1.avi
1377357284	SMP	1	254.49	472.83	0	0	Face_med_2_low1.avi
1377390617	SMP	1	243.02	455.38	0	0	Face_med_2_low1.avi
1377425691	SMP	1	247.85	444.2	0	0	Face_med_2_low1.avi
1377457244	SMP	1	248.01	459.14	0	0	Face_med_2_low1.avi
1377490598	SMP	1	0	0	291.21	444.82	Face_med_2_low1.avi
1377523917	SMP	1	0	0	282	430.67	Face_med_2_low1.avi
1377557244	SMP	1	0	0	282.4	434.93	Face_med_2_low1.avi
1377590574	SMP	1	0	0	279.78	413.49	Face_med_2_low1.avi
1377624245	SMP	1	0	0	282.03	465.58	Face_med_2_low1.avi
1377657227	SMP	1	0	0	282.72	440.95	Face_med_2_low1.avi
1377690601	SMP	1	0	0	279.62	422.6	Face_med_2_low1.avi
1377723892	SMP	1	0	0	287.63	435.48	Face_med_2_low1.avi
1377757229	SMP	1	0	0	283.45	426.4	Face_med_2_low1.avi
1377790581	SMP	1	0	0	283.76	431.92	Face_med_2_low1.avi
1377825450	SMP	1	0	0	282.42	428.51	Face_med_2_low1.avi
1377857195	SMP	1	0	0	285.53	434.73	Face_med_2_low1.avi
1377890636	SMP	1	421.81	460.23	0	0	Face_med_2_low1.avi
1377923859	SMP	1	0	0	0	0	Face_med_2_low1.avi
1377957186	SMP	1	0	0	0	0	Face_med_2_low1.avi
1377990526	SMP	1	418.19	464.74	0	0	Face_med_2_low1.avi
1378023947	SMP	1	416.87	480.5	0	0	Face_med_2_low1.avi
1378057190	SMP	1	409.68	467.87	0	0	Face_med_2_low1.avi
1378090515	SMP	1	410.36	467.29	0	0	Face_med_2_low1.avi
1378123844	SMP	1	405.97	472.79	0	0	Face_med_2_low1.avi
1378157180	SMP	1	411.86	446.85	0	0	Face_med_2_low1.avi
1378190521	SMP	1	412.67	437.82	0	0	Face_med_2_low1.avi
1378224972	SMP	1	408.6	397.37	0	0	Face_med_2_low1.avi
1378257152	SMP	1	415.29	366.54	0	0	Face_med_2_low1.avi
1378290501	SMP	1	412.54	369.09	0	0	Face_med_2_low1.avi
1378323813	SMP	1	420.27	382.83	0	0	Face_med_2_low1.avi
1378357205	SMP	1	419.84	382.11	0	0	Face_med_2_low1.avi
1378390500	SMP	1	421.85	368.95	0	0	Face_med_2_low1.avi
1378423878	SMP	1	422.74	358.7	0	0	Face_med_2_low1.avi
1378457146	SMP	1	431.26	340.5	0	0	Face_med_2_low1.avi
1378490474	SMP	1	434.59	366.31	0	0	Face_med_2_low1.avi
1378523815	SMP	1	426.55	356.23	0	0	Face_med_2_low1.avi
1378557143	SMP	1	433.3	347.79	0	0	Face_med_2_low1.avi
1378590544	SMP	1	431.15	364.03	0	0	Face_med_2_low1.avi
1378625462	SMP	1	426.68	307.43	0	0	Face_med_2_low1.avi
1378657112	SMP	1	435.35	325.26	0	0	Face_med_2_low1.avi
1378690448	SMP	1	0	0	0	0	Face_med_2_low1.avi
1378723787	SMP	1	434.37	176.54	0	0	Face_med_2_low1.avi
1378757121	SMP	1	0	0	0	0	Face_med_2_low1.avi
1378790471	SMP	1	436.9	278.78	0	0	Face_med_2_low1.avi
1378824073	SMP	1	439.25	275.88	0	0	Face_med_2_low1.avi
1378857111	SMP	1	444.91	272.71	0	0	Face_med_2_low1.avi
1378890453	SMP	1	445.92	268.11	0	0	Face_med_2_low1.avi
1378923780	SMP	1	440.51	261.77	0	0	Face_med_2_low1.avi
1378957117	SMP	1	0	0	0	0	Face_med_2_low1.avi
1378990488	SMP	1	445.5	367.65	0	0	Face_med_2_low1.avi
1379024239	SMP	1	445.32	378.18	0	0	Face_med_2_low1.avi
1379057060	SMP	1	449.32	367.17	0	0	Face_med_2_low1.avi
1379090457	SMP	1	449.1	333.34	0	0	Face_med_2_low1.avi
1379123730	SMP	1	450.94	309.4	0	0	Face_med_2_low1.avi
1379157067	SMP	1	454.34	277.35	0	0	Face_med_2_low1.avi
1379190463	SMP	1	451.72	274.54	0	0	Face_med_2_low1.avi
1379223787	SMP	1	453.57	320.43	0	0	Face_med_2_low1.avi
1379257072	SMP	1	-82.1	475.37	260.98	230.11	Face_med_2_low1.avi
1379290390	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379323727	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379357061	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379390404	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379424528	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379457024	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379490359	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379523691	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379557022	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379590357	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379625435	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379657017	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379690357	SMP	1	0	0	0	0	Face_med_2_low1.avi
1379723691	SMP	1	-71.61	112.24	193.6	134.82	Face_med_2_low1.avi
1379757018	SMP	1	68.87	112.03	242.01	139.46	Face_med_2_low1.avi
1379790359	SMP	1	140.51	118.43	0	0	Face_med_2_low1.avi
1379824940	SMP	1	132.02	105.95	236.86	138.22	Face_med_2_low1.avi
1379856998	SMP	1	137.36	117.03	0	0	Face_med_2_low1.avi
1379890316	SMP	1	126.16	112.19	224.58	118.04	Face_med_2_low1.avi
1379923651	SMP	1	129.22	121.59	0	0	Face_med_2_low1.avi
1379956987	SMP	1	154.41	118.71	0	0	Face_med_2_low1.avi
1379990320	SMP	1	150.29	122.85	233.85	130.14	Face_med_2_low1.avi
1380023936	SMP	1	165.94	117.22	243.04	132.12	Face_med_2_low1.avi
1380056968	SMP	1	0	0	229.02	132.79	Face_med_2_low1.avi
1380090336	SMP	1	173.82	120.34	235.62	140.44	Face_med_2_low1.avi
1380123639	SMP	1	175.23	117.43	0	0	Face_med_2_low1.avi
1380156968	SMP	1	185.38	122.43	0	0	Face_med_2_low1.avi
1380190369	SMP	1	0	0	0	0	Face_med_2_low1.avi
1380224036	SMP	1	544.18	215.24	0	0	Face_med_2_low1.avi
1380256937	SMP	1	541.6	246.55	0	0	Face_med_2_low1.avi
1380290281	SMP	1	0	0	0	0	Face_med_2_low1.avi
1380323660	SMP	1	0	0	569.85	237.37	Face_med_2_low1.avi
1380356937	SMP	1	545.76	226.92	0	0	Face_med_2_low1.avi
1380390364	SMP	1	544.76	157.32	0	0	Face_med_2_low1.avi
1380423658	SMP	1	542.33	227.32	0	0	Face_med_2_low1.avi
1380456935	SMP	1	542.09	235.73	0	0	Face_med_2_low1.avi
1380490266	SMP	1	539.3	274.66	0	0	Face_med_2_low1.avi
1380523599	SMP	1	529.72	369.85	0	0	Face_med_2_low1.avi
1380556946	SMP	1	523.83	373.38	0	0	Face_med_2_low1.avi
1380590270	SMP	1	487.09	393.37	0	0	Face_med_2_low1.avi
1380624524	SMP	1	0	0	0	0	Face_med_2_low1.avi
1380656900	SMP	1	494.48	468.84	0	0	Face_med_2_low1.avi
1380690235	SMP	1	0	0	549.76	489.15	Face_med_2_low1.avi
1380723564	SMP	1	0	0	532.71	459.31	Face_med_2_low1.avi
1380756906	SMP	1	0	0	533.42	428.16	Face_med_2_low1.avi
1380790244	SMP	1	493.76	398.68	0	0	Face_med_2_low1.avi
1380823699	SMP	1	0	0	529.6	434.35	Face_med_2_low1.avi
1380856893	SMP	1	0	0	538.74	456.25	Face_med_2_low1.avi
1380890230	SMP	1	0	0	0	0	Face_med_2_low1.avi
1380923561	SMP	1	0	0	0	0	Face_med_2_low1.avi
1380956896	SMP	1	0	0	0	0	Face_med_2_low1.avi
1380990238	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381023994	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381056850	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381090192	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381123611	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381156864	SMP	1	522.08	273.57	0	0	Face_med_2_low1.avi
1381190285	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381223577	SMP	1	533.23	384.68	0	0	Face_med_2_low1.avi
1381256856	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381290177	SMP	1	527.81	313.38	0	0	Face_med_2_low1.avi
1381323515	SMP	1	0	0	591.04	375.53	Face_med_2_low1.avi
1381356845	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381390200	SMP	1	512.29	327.14	0	0	Face_med_2_low1.avi
1381424179	SMP	1	505.6	312.44	0	0	Face_med_2_low1.avi
1381456813	SMP	1	532.41	320.35	0	0	Face_med_2_low1.avi
1381490169	SMP	1	534.53	313.23	0	0	Face_med_2_low1.avi
1381523484	SMP	1	541.28	299.95	0	0	Face_med_2_low1.avi
1381556812	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381590249	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381624567	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381656802	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381690154	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381723465	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381756804	SMP	1	520.26	282.38	0	0	Face_med_2_low1.avi
1381790158	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381825842	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381856766	SMP	1	0	0	0	0	Face_med_2_low1.avi
1381890113	SMP	1	548.98	244.07	0	0	Face_med_2_low1.avi
1381923448	SMP	1	555.73	255.9	0	0	Face_med_2_low1.avi
1381956773	SMP	1	567.31	244.15	0	0	Face_med_2_low1.avi
1381990120	SMP	1	583.22	159.76	0	0	Face_med_2_low1.avi
1382023445	SMP	1	0	0	611.11	268.87	Face_med_2_low1.avi
1382056765	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382090092	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382123437	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382156768	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382190096	SMP	1	579.01	278.67	0	0	Face_med_2_low1.avi
1382225117	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382256796	SMP	1	589.2	228.53	0	0	Face_med_2_low1.avi
1382290062	SMP	1	590.59	247.26	0	0	Face_med_2_low1.avi
1382323398	SMP	1	597.62	236.86	0	0	Face_med_2_low1.avi
1382356731	SMP	1	596.39	230.4	0	0	Face_med_2_low1.avi
1382390067	SMP	1	593.5	226.05	0	0	Face_med_2_low1.avi
1382423705	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382456722	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382490060	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382523384	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382556717	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382590132	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382624365	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382656680	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382690032	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382723348	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382756683	SMP	1	590.75	229.25	0	0	Face_med_2_low1.avi
1382790022	SMP	1	0	0	589.08	277.11	Face_med_2_low1.avi
1382823412	SMP	1	0	0	578.14	248.12	Face_med_2_low1.avi
1382856678	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382890021	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382923344	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382956678	SMP	1	0	0	0	0	Face_med_2_low1.avi
1382990017	SMP	1	0	0	571.6	346.9	Face_med_2_low1.avi
1383024852	SMP	1	0	0	603.62	310.67	Face_med_2_low1.avi
1383056645	SMP	1	0	0	581.32	275.67	Face_med_2_low1.avi
1383090090	SMP	1	565.41	269.75	0	0	Face_med_2_low1.avi
1383123308	SMP	1	0	0	0	0	Face_med_2_low1.avi
1383156647	SMP	1	570.78	290.17	0	0	Face_med_2_low1.avi
1383189987	SMP	1	0	0	0	0	Face_med_2_low1.avi
1383223440	SMP	1	0	0	0	0	Face_med_2_low1.avi
1383256647	SMP	1	556.24	309.48	0	0	Face_med_2_low1.avi
1383290038	SMP	1	531.96	322.91	0	0	Face_med_2_low1.avi
1383323296	SMP	1	0	0	573.46	294.4	Face_med_2_low1.avi
1383356637	SMP	1	535.39	331.63	0	0	Face_med_2_low1.avi
1383389975	SMP	1	524.53	320.23	0	0	Face_med_2_low1.avi
1383423999	SMP	1	530.47	315.13	0	0	Face_med_2_low1.avi
1383456602	SMP	1	521.05	289.79	0	0	Face_med_2_low1.avi
1383489941	SMP	1	0	0	558.21	322.48	Face_med_2_low1.avi
1383523269	SMP	1	0	0	554.05	308.67	Face_med_2_low1.avi
1383556607	SMP	1	0	0	559.81	307.84	Face_med_2_low1.avi
1383590004	SMP	1	0	0	689.93	290.84	Face_med_2_low1.avi
1383623610	SMP	1	676.48	225.71	0	0	Face_med_2_low1.avi
1383656602	SMP	1	0	0	0	0	Face_med_2_low1.avi
1383689931	SMP	1	687.17	209.02	0	0	Face_med_2_low1.avi
1383723262	SMP	1	689.18	191.64	0	0	Face_med_2_low1.avi
1383756597	SMP	1	685.55	195.61	0	0	Face_med_2_low1.avi
1383789934	SMP	1	0	0	706.23	244.51	Face_med_2_low1.avi
1383823815	SMP	1	0	0	683.8	247.14	Face_med_2_low1.avi
1383856560	SMP	1	0	0	697.84	250.57	Face_med_2_low1.avi
1383889909	SMP	1	0	0	698.27	254.17	Face_med_2_low1.avi
1383923229	SMP	1	681.26	192.1	0	0	Face_med_2_low1.avi
1383956561	SMP	1	0	0	702.8	233.4	Face_med_2_low1.avi
1383989898	SMP	1	0	0	702.33	208.71	Face_med_2_low1.avi
1384023291	SMP	1	0	0	705.09	218.7	Face_med_2_low1.avi
1384056555	SMP	1	0	0	711.36	208.58	Face_med_2_low1.avi
1384089892	SMP	1	0	0	712.15	213.03	Face_med_2_low1.avi
1384123216	SMP	1	676.83	201.59	0	0	Face_med_2_low1.avi
1384156551	SMP	1	678.49	194.82	0	0	Face_med_2_low1.avi
1384189932	SMP	1	682.14	268.73	0	0	Face_med_2_low1.avi
1384223577	SMP	1	702.94	294.3	0	0	Face_med_2_low1.avi
1384256528	SMP	1	879.68	342.89	0	0	Face_med_2_low1.avi
1384289867	SMP	1	0	0	928.78	294.83	Face_med_2_low1.avi
1384323241	SMP	1	0	0	939.28	262.71	Face_med_2_low1.avi
1384356526	SMP	1	0	0	930.82	248.34	Face_med_2_low1.avi
1384389863	SMP	1	0	0	928.43	246.61	Face_med_2_low1.avi
1384423747	SMP	1	0	0	926.17	297.37	Face_med_2_low1.avi
1384456515	SMP	1	0	0	926.66	291.65	Face_med_2_low1.avi
1384489849	SMP	1	894.5	342.6	0	0	Face_med_2_low1.avi
1384523181	SMP	1	880.99	350.44	0	0	Face_med_2_low1.avi
1384556516	SMP	1	887.39	328.78	0	0	Face_med_2_low1.avi
1384589859	SMP	1	0	0	911.29	312.51	Face_med_2_low1.avi
1384624541	SMP	1	714.1	222.37	0	0	Face_med_2_low1.avi
1384656477	SMP	1	0	0	911.9	314.76	Face_med_2_low1.avi
1384689816	SMP	1	0	0	894.08	324.86	Face_med_2_low1.avi
1384723142	SMP	1	0	0	909.26	331.68	Face_med_2_low1.avi
1384756483	SMP	1	0	0	891.28	319.3	Face_med_2_low1.avi
1384789817	SMP	1	0	0	885.65	334.64	Face_med_2_low1.avi
1384823209	SMP	1	0	0	876.17	348.62	Face_med_2_low1.avi
1384856471	SMP	1	0	0	868.74	406.56	Face_med_2_low1.avi
1384889812	SMP	1	0	0	858.46	413.98	Face_med_2_low1.avi
1384923138	SMP	1	0	0	831.16	379.05	Face_med_2_low1.avi
1384956467	SMP	1	0	0	825.48	360.03	Face_med_2_low1.avi
1384989824	SMP	1	780.24	337.2	0	0	Face_med_2_low1.avi
1385024835	SMP	1	754.09	356.4	0	0	Face_med_2_low1.avi
1385056435	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385089780	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385123094	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385156438	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385189775	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385223155	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385256427	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385289758	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385323092	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385356490	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385389832	SMP	1	719.94	378.6	0	0	Face_med_2_low1.avi
1385423737	SMP	1	685.58	360.23	0	0	Face_med_2_low1.avi
1385456392	SMP	1	693.78	337.62	0	0	Face_med_2_low1.avi
1385489731	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385523064	SMP	1	706.12	370.53	0	0	Face_med_2_low1.avi
1385556395	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385589745	SMP	1	692.81	370.32	0	0	Face_med_2_low1.avi
1385624212	SMP	1	0	0	723.37	438.5	Face_med_2_low1.avi
1385656397	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385689720	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385723054	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385756387	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385789722	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385823734	SMP	1	0	0	0	0	Face_med_2_low1.avi
1385856345	SMP	1	0	0	713.48	478.48	Face_med_2_low1.avi
1385889689	SMP	1	678.78	357.5	0	0	Face_med_2_low1.avi
1385923032	SMP	1	664.74	374.27	0	0	Face_med_2_low1.avi
1385956352	SMP	1	653.59	382.6	0	0	Face_med_2_low1.avi
1385989690	SMP	1	0	0	706.89	462.72	Face_med_2_low1.avi
1386023143	SMP	1	0	0	694.85	498.1	Face_med_2_low1.avi
1386056347	SMP	1	0	0	0	0	Face_med_2_low1.avi
1386089678	SMP	1	0	0	0	0	Face_med_2_low1.avi
1386123038	SMP	1	0	0	821.12	370.84	Face_med_2_low1.avi
1386156342	SMP	1	0	0	0	0	Face_med_2_low1.avi
1386189675	SMP	1	0	0	0	0	Face_med_2_low1.avi
1386224497	SMP	1	0	0	0	0	Face_med_2_low1.avi
1386256316	SMP	1	0	0	0	0	Face_med_2_low1.avi
1386289651	SMP	1	0	0	0	0	Face_med_2_low1.avi
1386322974	SMP	1	0	0	821.39	361.22	Face_med_2_low1.avi
1386356310	SMP	1	0	0	810.24	376.8	Face_med_2_low1.avi
1386389663	SMP	1	0	0	806.63	400.78	Face_med_2_low1.avi
1386423042	SMP	1	0	0	803.14	382.06	Face_med_2_low1.avi
1386456303	SMP	1	0	0	804.62	462.07	Face_med_2_low1.avi
1386489641	SMP	1	0	0	703.73	839.88	Face_med_2_low1.avi
1386522974	SMP	1	0	0	804.1	472.64	Face_med_2_low1.avi
1386556302	SMP	1	0	0	803.37	397.98	Face_med_2_low1.avi
1386589643	SMP	1	497.45	405.31	0	0	Face_med_2_low1.avi
